merchant_id,merchant_name,category,country,city,risk_tier,registered_since
MER-00398,Merchant_398,utilities,PH,Manila,high,2021-04-01
MER-00399,Merchant_399,utilities,IN,Mumbai,low,2014-07-01
MER-00400,Merchant_400,healthcare,CA,Vancouver,low,2011-12-01
MER-00401,Merchant_401,wire_transfer,US,Los Angeles,high,2019-06-01
MER-00402,Merchant_402,restaurant,US,New York,low,2020-11-01
MER-00403,Merchant_403,grocery,UK,Manchester,low,2021-10-01
MER-00404,Merchant_404,healthcare,US,Dallas,low,2012-11-01
MER-00405,Merchant_405,clothing,NG,Lagos,high,2021-01-01
MER-00406,Merchant_406,healthcare,BR,Rio de Janeiro,low,2017-11-01
MER-00407,Merchant_407,electronics,US,Los Angeles,low,2013-06-01
MER-00408,Merchant_408,healthcare,US,Dallas,low,2022-07-01
MER-00409,Merchant_409,clothing,RU,St Petersburg,high,2019-07-01
MER-00410,Merchant_410,healthcare,NG,Abuja,high,2024-04-01
MER-00411,Merchant_411,electronics,DE,Munich,low,2022-04-01
MER-00412,Merchant_412,healthcare,UA,Kyiv,high,2023-07-01
MER-00413,Merchant_413,entertainment,US,Los Angeles,low,2014-01-01
MER-00414,Merchant_414,entertainment,US,New York,low,2023-11-01
MER-00415,Merchant_415,jewelry,US,Phoenix,high,2018-10-01
MER-00416,Merchant_416,clothing,UK,Birmingham,low,2022-11-01
MER-00417,Merchant_417,healthcare,US,New York,low,2021-09-01
MER-00418,Merchant_418,restaurant,BR,Rio de Janeiro,low,2011-08-01
MER-00419,Merchant_419,online_retail,CA,Montreal,low,2015-02-01
MER-00420,Merchant_420,electronics,PH,Cebu,high,2013-09-01
MER-00421,Merchant_421,grocery,UK,Manchester,low,2014-11-01
MER-00422,Merchant_422,online_retail,RU,Moscow,high,2010-03-01
MER-00423,Merchant_423,online_gambling,UK,Manchester,high,2023-07-01
MER-00424,Merchant_424,online_retail,US,Chicago,low,2010-08-01
MER-00425,Merchant_425,utilities,CA,Vancouver,low,2017-08-01
MER-00426,Merchant_426,restaurant,RO,Bucharest,high,2012-08-01
MER-00427,Merchant_427,online_retail,PH,Manila,high,2022-07-01
MER-00428,Merchant_428,utilities,US,Houston,low,2021-11-01
MER-00429,Merchant_429,wire_transfer,US,Houston,high,2020-02-01
MER-00430,Merchant_430,crypto_exchange,RU,Moscow,high,2016-12-01
MER-00431,Merchant_431,travel,DE,Munich,low,2023-06-01
MER-00432,Merchant_432,crypto_exchange,US,Dallas,high,2013-09-01
MER-00433,Merchant_433,restaurant,RO,Bucharest,high,2024-08-01
MER-00434,Merchant_434,utilities,PH,Manila,high,2024-12-01
MER-00435,Merchant_435,electronics,DE,Berlin,low,2017-08-01
MER-00436,Merchant_436,gas_station,CA,Montreal,low,2018-05-01
MER-00437,Merchant_437,online_gambling,US,New York,high,2024-09-01
MER-00438,Merchant_438,restaurant,US,Los Angeles,low,2012-03-01
MER-00439,Merchant_439,entertainment,US,New York,low,2016-03-01
MER-00440,Merchant_440,online_retail,CA,Toronto,low,2023-05-01
MER-00441,Merchant_441,electronics,US,Chicago,low,2015-12-01
MER-00442,Merchant_442,healthcare,US,Chicago,low,2022-06-01
MER-00443,Merchant_443,clothing,US,Los Angeles,low,2014-07-01
MER-00444,Merchant_444,gas_station,RO,Cluj,high,2011-02-01
MER-00445,Merchant_445,electronics,DE,Berlin,low,2021-11-01
MER-00446,Merchant_446,clothing,BR,Rio de Janeiro,low,2017-07-01
MER-00447,Merchant_447,utilities,PH,Manila,high,2020-12-01
MER-00448,Merchant_448,restaurant,UK,London,low,2022-04-01
MER-00449,Merchant_449,healthcare,DE,Frankfurt,low,2018-12-01
MER-00450,Merchant_450,jewelry,CA,Montreal,high,2015-01-01
MER-00451,Merchant_451,clothing,RO,Cluj,high,2012-07-01
MER-00452,Merchant_452,travel,US,Chicago,low,2012-03-01
MER-00453,Merchant_453,entertainment,US,Chicago,low,2017-10-01
MER-00454,Merchant_454,electronics,US,Los Angeles,low,2017-11-01
MER-00455,Merchant_455,online_gambling,RU,St Petersburg,high,2010-03-01
MER-00456,Merchant_456,online_retail,UA,Kyiv,high,2022-07-01
MER-00457,Merchant_457,grocery,IN,Mumbai,low,2010-08-01
MER-00458,Merchant_458,crypto_exchange,RO,Cluj,high,2019-06-01
MER-00459,Merchant_459,healthcare,RO,Bucharest,high,2019-12-01
MER-00460,Merchant_460,healthcare,RU,Moscow,high,2020-10-01
MER-00461,Merchant_461,grocery,PH,Cebu,high,2017-06-01
MER-00462,Merchant_462,gas_station,IN,Mumbai,low,2017-02-01
MER-00463,Merchant_463,electronics,US,Houston,low,2012-09-01
MER-00464,Merchant_464,gas_station,US,Houston,low,2010-08-01
MER-00465,Merchant_465,jewelry,UK,Manchester,high,2019-10-01
MER-00466,Merchant_466,electronics,UK,Manchester,low,2017-10-01
MER-00467,Merchant_467,crypto_exchange,CN,Beijing,high,2016-04-01
MER-00468,Merchant_468,healthcare,US,Dallas,low,2017-06-01
MER-00469,Merchant_469,entertainment,UA,Odessa,high,2024-04-01
MER-00470,Merchant_470,wire_transfer,US,Phoenix,high,2014-04-01
MER-00471,Merchant_471,jewelry,CA,Vancouver,high,2020-08-01
MER-00472,Merchant_472,utilities,US,Chicago,low,2021-05-01
MER-00473,Merchant_473,travel,IN,Bangalore,low,2015-09-01
MER-00474,Merchant_474,online_gambling,NG,Abuja,high,2017-08-01
MER-00475,Merchant_475,clothing,NG,Abuja,high,2018-01-01
MER-00476,Merchant_476,restaurant,PH,Manila,high,2024-08-01
MER-00477,Merchant_477,jewelry,US,Los Angeles,high,2018-07-01
MER-00478,Merchant_478,travel,DE,Berlin,low,2023-04-01
MER-00479,Merchant_479,online_gambling,DE,Frankfurt,high,2024-08-01
MER-00480,Merchant_480,utilities,CA,Montreal,low,2014-10-01
MER-00481,Merchant_481,grocery,IN,Bangalore,low,2018-01-01
MER-00482,Merchant_482,restaurant,UA,Odessa,high,2020-02-01
MER-00483,Merchant_483,jewelry,DE,Munich,high,2012-06-01
MER-00484,Merchant_484,jewelry,UA,Kyiv,high,2018-11-01
MER-00485,Merchant_485,wire_transfer,UK,Manchester,high,2012-05-01
MER-00486,Merchant_486,restaurant,UA,Odessa,high,2020-10-01
MER-00487,Merchant_487,utilities,PH,Manila,high,2013-07-01
MER-00488,Merchant_488,restaurant,US,Dallas,low,2010-03-01
MER-00489,Merchant_489,crypto_exchange,NG,Abuja,high,2014-10-01
MER-00490,Merchant_490,crypto_exchange,UA,Kyiv,high,2011-04-01
MER-00491,Merchant_491,crypto_exchange,US,Chicago,high,2010-05-01
MER-00492,Merchant_492,restaurant,PH,Cebu,high,2011-11-01
MER-00493,Merchant_493,online_gambling,DE,Munich,high,2016-07-01
MER-00494,Merchant_494,grocery,DE,Berlin,low,2019-08-01
MER-00495,Merchant_495,online_gambling,UA,Kyiv,high,2015-11-01
MER-00496,Merchant_496,crypto_exchange,RU,Moscow,high,2023-05-01
MER-00497,Merchant_497,electronics,DE,Berlin,low,2016-06-01
MER-00498,Merchant_498,entertainment,US,Los Angeles,low,2017-04-01
MER-00499,Merchant_499,wire_transfer,UK,London,high,2013-07-01
MER-00500,Merchant_500,online_gambling,CA,Vancouver,high,2019-08-01
MER-00501,Merchant_501,jewelry,UK,London,high,2014-08-01
MER-00502,Merchant_502,utilities,CN,Shanghai,high,2024-11-01
MER-00503,Merchant_503,crypto_exchange,NG,Lagos,high,2015-12-01
MER-00504,Merchant_504,clothing,BR,Sao Paulo,low,2023-03-01
MER-00505,Merchant_505,clothing,UK,London,low,2024-10-01
MER-00506,Merchant_506,entertainment,NG,Lagos,high,2010-11-01
MER-00507,Merchant_507,electronics,RO,Bucharest,high,2021-09-01
MER-00508,Merchant_508,utilities,US,Phoenix,low,2024-06-01
MER-00509,Merchant_509,entertainment,US,Chicago,low,2011-06-01
MER-00510,Merchant_510,travel,RO,Cluj,high,2010-04-01
MER-00511,Merchant_511,healthcare,PH,Manila,high,2012-02-01
MER-00512,Merchant_512,utilities,UK,London,low,2010-05-01
MER-00513,Merchant_513,crypto_exchange,UK,London,high,2016-03-01
MER-00514,Merchant_514,entertainment,US,Dallas,low,2018-03-01
MER-00515,Merchant_515,utilities,RO,Bucharest,high,2022-03-01
MER-00516,Merchant_516,online_retail,CN,Shanghai,high,2021-03-01
MER-00517,Merchant_517,gas_station,DE,Frankfurt,low,2021-02-01
MER-00518,Merchant_518,gas_station,RO,Bucharest,high,2023-04-01
MER-00519,Merchant_519,jewelry,US,Dallas,high,2012-09-01
MER-00520,Merchant_520,grocery,US,New York,low,2020-03-01
MER-00521,Merchant_521,online_gambling,PH,Manila,high,2010-04-01
MER-00522,Merchant_522,utilities,UK,Manchester,low,2013-07-01
MER-00523,Merchant_523,grocery,RO,Cluj,high,2019-05-01
MER-00524,Merchant_524,wire_transfer,RU,St Petersburg,high,2023-03-01
MER-00525,Merchant_525,online_retail,CA,Montreal,low,2022-07-01
MER-00526,Merchant_526,restaurant,RU,Moscow,high,2024-07-01
MER-00527,Merchant_527,travel,UA,Odessa,high,2023-04-01
MER-00528,Merchant_528,jewelry,US,Chicago,high,2020-07-01
MER-00529,Merchant_529,gas_station,PH,Manila,high,2018-07-01
MER-00530,Merchant_530,online_retail,UK,Manchester,low,2012-08-01
MER-00531,Merchant_531,clothing,UA,Kyiv,high,2018-11-01
MER-00532,Merchant_532,crypto_exchange,PH,Manila,high,2014-08-01
MER-00533,Merchant_533,healthcare,US,Chicago,low,2011-10-01
MER-00534,Merchant_534,entertainment,NG,Lagos,high,2022-02-01
MER-00535,Merchant_535,grocery,US,Chicago,low,2017-01-01
MER-00536,Merchant_536,clothing,IN,Bangalore,low,2014-05-01
MER-00537,Merchant_537,restaurant,UA,Kyiv,high,2010-07-01
MER-00538,Merchant_538,gas_station,BR,Rio de Janeiro,low,2022-09-01
MER-00539,Merchant_539,electronics,US,Houston,low,2017-04-01
MER-00540,Merchant_540,electronics,UK,Birmingham,low,2022-03-01
MER-00541,Merchant_541,gas_station,UK,Manchester,low,2010-11-01
MER-00542,Merchant_542,online_gambling,NG,Lagos,high,2022-02-01
MER-00543,Merchant_543,grocery,US,Phoenix,low,2014-10-01
MER-00544,Merchant_544,restaurant,RU,Moscow,high,2022-05-01
MER-00545,Merchant_545,electronics,UK,Birmingham,low,2022-03-01
MER-00546,Merchant_546,gas_station,PH,Cebu,high,2017-07-01
MER-00547,Merchant_547,online_gambling,UA,Kyiv,high,2022-04-01
MER-00548,Merchant_548,healthcare,NG,Abuja,high,2017-11-01
MER-00549,Merchant_549,electronics,RO,Bucharest,high,2024-08-01
MER-00550,Merchant_550,utilities,US,Chicago,low,2011-05-01
MER-00551,Merchant_551,grocery,IN,Bangalore,low,2016-06-01
MER-00552,Merchant_552,healthcare,RO,Bucharest,high,2020-07-01
MER-00553,Merchant_553,entertainment,US,Houston,low,2023-06-01
MER-00554,Merchant_554,crypto_exchange,US,New York,high,2015-08-01
MER-00555,Merchant_555,travel,RU,St Petersburg,high,2020-08-01
MER-00556,Merchant_556,wire_transfer,NG,Lagos,high,2011-10-01
MER-00557,Merchant_557,online_retail,NG,Abuja,high,2016-04-01
MER-00558,Merchant_558,entertainment,RU,St Petersburg,high,2015-02-01
MER-00559,Merchant_559,travel,US,New York,low,2014-04-01
MER-00560,Merchant_560,healthcare,IN,Bangalore,low,2010-06-01
MER-00561,Merchant_561,online_gambling,UK,Manchester,high,2014-04-01
MER-00562,Merchant_562,clothing,UK,Birmingham,low,2015-05-01
MER-00563,Merchant_563,clothing,RO,Bucharest,high,2023-05-01
MER-00564,Merchant_564,grocery,UK,London,low,2012-01-01
MER-00565,Merchant_565,crypto_exchange,US,Houston,high,2015-04-01
MER-00566,Merchant_566,wire_transfer,UK,London,high,2011-07-01
MER-00567,Merchant_567,crypto_exchange,UA,Odessa,high,2024-10-01
MER-00568,Merchant_568,online_retail,US,Chicago,low,2022-12-01
MER-00569,Merchant_569,electronics,US,New York,low,2015-01-01
MER-00570,Merchant_570,wire_transfer,RO,Cluj,high,2024-05-01
MER-00571,Merchant_571,gas_station,US,Houston,low,2018-10-01
MER-00572,Merchant_572,healthcare,CN,Shanghai,high,2023-08-01
MER-00573,Merchant_573,clothing,US,Phoenix,low,2011-05-01
MER-00574,Merchant_574,wire_transfer,UK,London,high,2013-08-01
MER-00575,Merchant_575,restaurant,US,Houston,low,2023-06-01
MER-00576,Merchant_576,healthcare,BR,Sao Paulo,low,2019-02-01
MER-00577,Merchant_577,healthcare,RO,Cluj,high,2021-01-01
MER-00578,Merchant_578,wire_transfer,NG,Abuja,high,2011-03-01
MER-00579,Merchant_579,online_retail,US,Los Angeles,low,2018-03-01
MER-00580,Merchant_580,jewelry,NG,Lagos,high,2021-10-01
MER-00581,Merchant_581,utilities,DE,Frankfurt,low,2022-10-01
MER-00582,Merchant_582,gas_station,IN,Delhi,low,2013-04-01
MER-00583,Merchant_583,gas_station,UA,Odessa,high,2015-08-01
MER-00584,Merchant_584,online_retail,NG,Abuja,high,2023-08-01
MER-00585,Merchant_585,electronics,CA,Montreal,low,2012-06-01
MER-00586,Merchant_586,restaurant,US,Chicago,low,2018-09-01
MER-00587,Merchant_587,healthcare,UA,Odessa,high,2017-06-01
MER-00588,Merchant_588,gas_station,US,Houston,low,2011-12-01
MER-00589,Merchant_589,wire_transfer,RU,St Petersburg,high,2023-04-01
MER-00590,Merchant_590,crypto_exchange,US,New York,high,2019-05-01
MER-00591,Merchant_591,entertainment,US,Chicago,low,2014-03-01
MER-00592,Merchant_592,travel,RO,Cluj,high,2014-03-01
MER-00593,Merchant_593,electronics,NG,Lagos,high,2022-01-01
MER-00594,Merchant_594,clothing,UA,Odessa,high,2014-10-01
MER-00595,Merchant_595,clothing,RO,Cluj,high,2012-10-01
MER-00596,Merchant_596,online_retail,UA,Odessa,high,2010-03-01
MER-00597,Merchant_597,restaurant,DE,Munich,low,2017-07-01
MER-00598,Merchant_598,online_retail,US,Houston,low,2019-07-01
MER-00599,Merchant_599,grocery,UK,London,low,2024-04-01
MER-00600,Merchant_600,crypto_exchange,BR,Rio de Janeiro,high,2017-09-01
MER-00601,Merchant_601,wire_transfer,UK,London,high,2021-01-01
MER-00602,Merchant_602,restaurant,CN,Shanghai,high,2011-12-01
MER-00603,Merchant_603,online_retail,CA,Montreal,low,2024-05-01
MER-00604,Merchant_604,gas_station,RU,Moscow,high,2013-10-01
MER-00605,Merchant_605,jewelry,US,Los Angeles,high,2020-03-01
MER-00606,Merchant_606,wire_transfer,US,Chicago,high,2016-11-01
MER-00607,Merchant_607,travel,UK,Birmingham,low,2021-12-01
MER-00608,Merchant_608,restaurant,RO,Bucharest,high,2010-11-01
MER-00609,Merchant_609,online_retail,CA,Toronto,low,2024-08-01
MER-00610,Merchant_610,online_retail,CN,Beijing,high,2013-03-01
MER-00611,Merchant_611,gas_station,RO,Bucharest,high,2015-08-01
MER-00612,Merchant_612,online_retail,PH,Cebu,high,2024-11-01
MER-00613,Merchant_613,healthcare,US,Phoenix,low,2021-05-01
MER-00614,Merchant_614,online_retail,CN,Shanghai,high,2018-04-01
MER-00615,Merchant_615,crypto_exchange,US,Los Angeles,high,2010-09-01
MER-00616,Merchant_616,utilities,UK,Manchester,low,2010-08-01
MER-00617,Merchant_617,clothing,UA,Kyiv,high,2016-10-01
MER-00618,Merchant_618,healthcare,RO,Cluj,high,2023-07-01
MER-00619,Merchant_619,grocery,CA,Montreal,low,2013-02-01
MER-00620,Merchant_620,wire_transfer,RO,Cluj,high,2016-10-01
MER-00621,Merchant_621,grocery,US,Chicago,low,2017-06-01
MER-00622,Merchant_622,electronics,US,New York,low,2011-08-01
MER-00623,Merchant_623,utilities,RU,Moscow,high,2011-01-01
MER-00624,Merchant_624,gas_station,BR,Rio de Janeiro,low,2024-07-01
MER-00625,Merchant_625,travel,NG,Lagos,high,2021-12-01
MER-00626,Merchant_626,travel,UK,Manchester,low,2012-12-01
MER-00627,Merchant_627,travel,CN,Beijing,high,2021-01-01
MER-00628,Merchant_628,grocery,DE,Frankfurt,low,2021-04-01
MER-00629,Merchant_629,electronics,US,New York,low,2023-09-01
MER-00630,Merchant_630,jewelry,US,Houston,high,2011-06-01
MER-00631,Merchant_631,entertainment,BR,Sao Paulo,low,2023-08-01
MER-00632,Merchant_632,gas_station,US,Houston,low,2024-12-01
MER-00633,Merchant_633,clothing,UA,Odessa,high,2014-11-01
MER-00634,Merchant_634,gas_station,RU,Moscow,high,2010-02-01
MER-00635,Merchant_635,clothing,CA,Montreal,low,2013-07-01
MER-00636,Merchant_636,utilities,US,Houston,low,2016-04-01
MER-00637,Merchant_637,online_gambling,UK,Birmingham,high,2012-05-01
MER-00638,Merchant_638,online_gambling,BR,Rio de Janeiro,high,2014-06-01
MER-00639,Merchant_639,entertainment,NG,Abuja,high,2019-05-01
MER-00640,Merchant_640,grocery,PH,Cebu,high,2011-11-01
MER-00641,Merchant_641,clothing,RO,Cluj,high,2014-06-01
MER-00642,Merchant_642,utilities,US,Chicago,low,2015-03-01
MER-00643,Merchant_643,jewelry,NG,Lagos,high,2021-06-01
MER-00644,Merchant_644,electronics,CN,Beijing,high,2019-10-01
MER-00645,Merchant_645,wire_transfer,CA,Vancouver,high,2015-06-01
MER-00646,Merchant_646,healthcare,BR,Sao Paulo,low,2022-02-01
MER-00647,Merchant_647,travel,US,Chicago,low,2022-04-01
MER-00648,Merchant_648,online_gambling,US,Dallas,high,2017-04-01
MER-00649,Merchant_649,electronics,UK,London,low,2019-03-01
MER-00650,Merchant_650,gas_station,DE,Frankfurt,low,2023-08-01
MER-00651,Merchant_651,crypto_exchange,UK,Manchester,high,2012-09-01
MER-00652,Merchant_652,crypto_exchange,US,Dallas,high,2020-03-01
MER-00653,Merchant_653,entertainment,UA,Odessa,high,2012-09-01
MER-00654,Merchant_654,restaurant,IN,Mumbai,low,2013-04-01
MER-00655,Merchant_655,jewelry,US,Dallas,high,2012-11-01
MER-00656,Merchant_656,electronics,BR,Sao Paulo,low,2011-12-01
MER-00657,Merchant_657,clothing,IN,Delhi,low,2016-12-01
MER-00658,Merchant_658,crypto_exchange,UA,Odessa,high,2017-09-01
MER-00659,Merchant_659,electronics,DE,Frankfurt,low,2022-08-01
MER-00660,Merchant_660,restaurant,UK,Birmingham,low,2011-07-01
MER-00661,Merchant_661,travel,PH,Manila,high,2021-10-01
MER-00662,Merchant_662,utilities,DE,Frankfurt,low,2024-01-01
MER-00663,Merchant_663,online_gambling,NG,Lagos,high,2013-11-01
MER-00664,Merchant_664,utilities,NG,Abuja,high,2015-05-01
MER-00665,Merchant_665,online_gambling,RU,Moscow,high,2024-01-01
MER-00666,Merchant_666,gas_station,RU,Moscow,high,2014-12-01
MER-00667,Merchant_667,restaurant,US,Chicago,low,2017-06-01
MER-00668,Merchant_668,wire_transfer,RO,Bucharest,high,2017-10-01
MER-00669,Merchant_669,online_gambling,US,Chicago,high,2021-03-01
MER-00670,Merchant_670,clothing,RO,Cluj,high,2020-11-01
MER-00671,Merchant_671,electronics,RU,Moscow,high,2021-11-01
MER-00672,Merchant_672,grocery,US,Chicago,low,2019-05-01
MER-00673,Merchant_673,electronics,CN,Beijing,high,2023-02-01
MER-00674,Merchant_674,electronics,NG,Lagos,high,2015-11-01
MER-00675,Merchant_675,travel,RU,St Petersburg,high,2022-02-01
MER-00676,Merchant_676,restaurant,US,Phoenix,low,2021-02-01
MER-00677,Merchant_677,gas_station,CN,Shanghai,high,2017-05-01
MER-00678,Merchant_678,restaurant,CA,Toronto,low,2022-09-01
MER-00679,Merchant_679,online_retail,IN,Mumbai,low,2017-08-01
MER-00680,Merchant_680,utilities,RO,Bucharest,high,2020-02-01
MER-00681,Merchant_681,grocery,UA,Kyiv,high,2019-01-01
MER-00682,Merchant_682,electronics,NG,Lagos,high,2013-08-01
MER-00683,Merchant_683,restaurant,UK,London,low,2012-12-01
MER-00684,Merchant_684,jewelry,UA,Odessa,high,2017-11-01
MER-00685,Merchant_685,utilities,CN,Beijing,high,2011-04-01
MER-00686,Merchant_686,jewelry,NG,Abuja,high,2022-10-01
MER-00687,Merchant_687,entertainment,RO,Cluj,high,2010-04-01
MER-00688,Merchant_688,travel,US,Phoenix,low,2010-04-01
MER-00689,Merchant_689,crypto_exchange,UK,London,high,2017-12-01
MER-00690,Merchant_690,clothing,UA,Kyiv,high,2022-11-01
MER-00691,Merchant_691,utilities,US,Houston,low,2017-08-01
MER-00692,Merchant_692,online_gambling,UA,Kyiv,high,2012-08-01
MER-00693,Merchant_693,gas_station,UK,Birmingham,low,2019-01-01
MER-00694,Merchant_694,crypto_exchange,DE,Berlin,high,2015-08-01
MER-00695,Merchant_695,travel,US,Los Angeles,low,2018-03-01
MER-00696,Merchant_696,clothing,BR,Rio de Janeiro,low,2019-07-01
MER-00697,Merchant_697,electronics,IN,Mumbai,low,2023-01-01
MER-00698,Merchant_698,utilities,UA,Kyiv,high,2020-03-01
MER-00699,Merchant_699,utilities,CN,Shanghai,high,2013-10-01
MER-00700,Merchant_700,wire_transfer,NG,Abuja,high,2021-02-01
MER-00701,Merchant_701,online_gambling,IN,Mumbai,high,2016-04-01
MER-00702,Merchant_702,online_gambling,US,Los Angeles,high,2014-03-01
MER-00703,Merchant_703,crypto_exchange,CA,Toronto,high,2016-07-01
MER-00704,Merchant_704,online_gambling,CN,Beijing,high,2024-08-01
MER-00705,Merchant_705,travel,DE,Frankfurt,low,2020-06-01
MER-00706,Merchant_706,wire_transfer,RU,St Petersburg,high,2024-09-01
MER-00707,Merchant_707,restaurant,IN,Bangalore,low,2012-08-01
MER-00708,Merchant_708,entertainment,UK,Birmingham,low,2024-04-01
MER-00709,Merchant_709,online_retail,US,Dallas,low,2023-05-01
MER-00710,Merchant_710,utilities,CA,Montreal,low,2022-07-01
MER-00711,Merchant_711,gas_station,PH,Manila,high,2024-01-01
MER-00712,Merchant_712,jewelry,US,Dallas,high,2020-01-01
MER-00713,Merchant_713,healthcare,RU,St Petersburg,high,2021-04-01
MER-00714,Merchant_714,clothing,RU,Moscow,high,2011-06-01
MER-00715,Merchant_715,wire_transfer,DE,Frankfurt,high,2013-09-01
MER-00716,Merchant_716,electronics,RU,Moscow,high,2019-05-01
MER-00717,Merchant_717,jewelry,UA,Odessa,high,2013-11-01
MER-00718,Merchant_718,online_retail,US,New York,low,2012-09-01
MER-00719,Merchant_719,clothing,US,Phoenix,low,2014-11-01
MER-00720,Merchant_720,grocery,CN,Beijing,high,2016-10-01
MER-00721,Merchant_721,travel,US,Dallas,low,2018-06-01
MER-00722,Merchant_722,wire_transfer,RO,Bucharest,high,2013-09-01
MER-00723,Merchant_723,gas_station,NG,Abuja,high,2013-09-01
MER-00724,Merchant_724,travel,DE,Berlin,low,2014-09-01
MER-00725,Merchant_725,online_gambling,US,Los Angeles,high,2012-01-01
MER-00726,Merchant_726,restaurant,CA,Vancouver,low,2012-04-01
MER-00727,Merchant_727,clothing,RO,Cluj,high,2020-05-01
MER-00728,Merchant_728,jewelry,DE,Munich,high,2024-03-01
MER-00729,Merchant_729,restaurant,US,Dallas,low,2022-08-01
MER-00730,Merchant_730,gas_station,UK,Birmingham,low,2023-02-01
MER-00731,Merchant_731,utilities,NG,Abuja,high,2019-05-01
MER-00732,Merchant_732,online_gambling,US,New York,high,2015-04-01
MER-00733,Merchant_733,electronics,US,Phoenix,low,2016-08-01
MER-00734,Merchant_734,jewelry,UK,Manchester,high,2017-09-01
